source_file,category,title_in_contents,in_index_116,role,include_in_master,decision,bytes_source_archive,caracteres_decodificados,palavras_aprox,sha256_fonte,mojibake_patterns,controles_C1,tem_replacement_character,tem_marca_edicao_moderna
contos/macn110.txt,contos,"Conto, Viagem à roda de mim mesmo, 1885",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,19389,19389,3365,405b00418b81dc0863ef3697c4f715c69a2bb6dcf6055101eb47c27907794748,0,0,False,True
contos/macn111.txt,contos,"Conto, Curta História, 1886",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,5643,5643,1006,9e5594097f82f39b950a88c7328d021eb85bcd6ded2206d5f22234faf56b7234,0,0,False,True
contos/macn112.txt,contos,"Conto, Um Dístico, 1886",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,5253,5253,945,bc6203f5a242a89c30a030cecf0d57bc683d9e3df9c83bbe3ba84d35c1490ebc,0,0,False,True
contos/macn113.txt,contos,"Conto, Astúcias de marido, 1866",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,34675,34675,5914,1fe2380cf532344199ff1e36b8483f6bdc4de4dc88bd5a60656490b0012d0a25,0,0,False,False
contos/macn114.txt,contos,"Conto, Pobre Cardeal, 1886",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,15904,15904,2818,0d6d236ac712adf92dda5af74295ae0ec9d1b249f7c8d26cab44cba7d31c5715,0,0,False,False
contos/macn115.txt,contos,"Conto, Terpsícore, 1886",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,16979,16979,2991,43290058887c1a2ae2a4939f48977dd610a431af794c8fd63550239d6ea23e13,0,0,False,False
contos/macn116.txt,contos,"Conto, Antes a Rocha Tarpéia, 1887",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,7151,7151,1262,7014b3cf22d95f7011ee7717eb4703efa9f2ee3ea759d893a01e7604f376aeec,0,0,False,True
contos/macn117.txt,contos,"Conto, Identidade, 1887",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,21190,21190,3624,f045a99279426d21bc8d48bd2c253770e8dff2e11f28d9f420c80c643113e5bb,0,0,False,True
contos/macn118.txt,contos,"Conto, Sales, 1887",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,16177,16177,2696,0f2a6c3b42032d5ef932b6ccac324e574cfa15c306890b388a51ceb3869f01d4,0,0,False,True
contos/macn119.txt,contos,"Conto, Dona Jucunda, 1889",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,21134,21134,3679,ab3df6e72df0a1b4e8e65b1d44e2fcd2254fb32d3e270fc6b4fa2ecc9b973fd6,0,0,False,True
contos/macn120.txt,contos,"Conto, Como se inventaram os almanaques, 1890",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,8344,8344,1449,81b8321b7478523b20319ed9cafe0786271d1dde0189b0d55d138fe4d3ca1cad,0,0,False,False
contos/macn121.txt,contos,"Conto, Pobre Finoca!, 1891",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,22561,22561,3996,a64d24c8378eb4869266014bae5c5c2d85d7702b1b4b10d32fefe1c5ebd18e6b,0,0,False,False
contos/macn122.txt,contos,"Conto, O Caso Barreto, 1892.htm",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,21474,21474,3734,0aa23c3f857c765ce91f94b80f67cbb749318ad4dbb9c1ff933765d520d0260d,0,0,False,False
contos/macn123.txt,contos,"Conto, Uma Partida, 1892",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,29741,29741,5174,946ec90b330a6ae1addc42cbb2a7f037d399f1359d5f935442e4599d4ef50748,0,0,False,False
contos/macn124.txt,contos,"Conto, Um Sonho e Outro Sonho, 1892",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,25482,25482,4396,ba9cdbc0c206f03034a5d861c35c98712b75773a34a6cf8ce9932e1412f754de,0,0,False,False
contos/macn125.txt,contos,"Conto, Um Quarto de Século, 1893",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,30031,30031,5230,95c80ef427dec5e5903af81881f7d513b9285a5b455463331a54def49a68950c,0,0,False,False
contos/macn126.txt,contos,"Conto, Vênus! Divina Vênus!, 1893",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,19759,19759,3464,be9c279e95f92a451379f57fb4965579b28a131942704dd4717a9a751f8276b2,0,0,False,True
contos/macn127.txt,contos,"Conto, A inglesinha Barcelos, 1894",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,23784,23784,4130,730a43464f5887561cb68bc356c3ef7cbcff6ff3323a9cb5d68d90619b106b57,0,0,False,False
contos/macn128.txt,contos,"Conto, João Fernandes, 1894",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,8875,8875,1531,1a605054f7f002cba1791ec786d31bd9c9320f1a648d38f3341f98524fc48005,0,0,False,False
contos/macn129.txt,contos,"Conto, Uma Noite, 1895",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,26990,26990,4721,c58bcfda835319fde30d74d06ddc00df46f52c7eeae923c5196242729e5fa80b,0,0,False,True
contos/macn130.txt,contos,"Conto, Orai por ele!, 1895",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,5135,5135,875,c0bd77832c3bebd057e3ff241f02a190ffe4f2ec85bdb56675904e35febd3af0,0,0,False,False
contos/macn131.txt,contos,"Conto, Um Incêndio, 1906",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,8655,8655,1536,b14f2f0b526bed91c9f3e698c2b74f0cd92055106f55fb8298270d23d8597920,0,0,False,True
contos/macn132.txt,contos,"Conto, Uma por Outra, 1897",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,46491,46491,8312,c7738128940dcea9a53b357bee74006d100f89cd9f83ce7f60fc53ff5b29d6c0,0,0,False,True
contos/macn133.txt,contos,"Conto, Flor Anônima, 1897",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,9704,9704,1706,5bf7405d2d19cf090743d34bcd150309cd61d843e5f7b2ba43115995fcc63edb,0,0,False,True
contos/macn134.txt,contos,"Conto, Jogo do Bicho, 1904",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,17240,17240,3064,027ba4cbc6e7f2f6efafd51bf0396c4e2bd080044655d829d846309010bf1447,0,0,False,True
contos/macn135.txt,contos,"Conto, O Escrivão Coimbra, 1906",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,22072,22072,3861,ff26d9ace40c8bd52ecf76a50a46e48a42e07bee88e776a618e8208d40ff0add,0,0,False,False
contos/macn136.txt,contos,"Conto, Bagatela, 1859",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,30686,30686,5286,995dbffadc2af2affe013b07fb534ab92afe2a62ddb2c41e6d9926bd9118e574,0,0,False,True
contos/macn137.txt,contos,"Conto, Um para o outro, 1879",False,conto_avulso,True,incluído como texto avulso sem sobreposição alta,39534,39534,6878,2a591e32669983941d6e7cb6a1106fab7ac073ce380c5a31e8594d313c3d02d5,0,0,False,False
critica/mact01.txt,critica,"O Passado, o presente e o futuro da literatura (1858)",True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,13410,13410,2171,40d9835330f49748988f2e12b67e611e555fa12592b82551dfe09a5a22625251,0,0,False,True
critica/mact02.txt,critica,Idéias sobre o teatro (1859),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,24249,24249,3919,9fddbc4f98b7b5da006fc4f707a7fa5009821bd0f18257ca46b4f56b09316901,0,0,False,True
critica/mact03.txt,critica,Revista dos teatros (1859),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,152343,152343,24628,f300ededc11d386870448a0ba8b21485f84dcabd5f81b0e8bf118c207570e5da,0,0,False,False
critica/mact04.txt,critica,Revista Dramática (1860),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,185755,185755,31022,e59873aabe232dd792e7c2a675964c15aa258b7bd58280292f61c9ab702a74f1,0,0,False,True
critica/mact05.txt,critica,A Crítica teatral. José de Alencar: Mãe (1860),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,11160,11160,1917,1148a0c6567e92f2feea1ce6207f3cde742a7e33f762c5ab887939f72aeae656,0,0,False,True
critica/mact06.txt,critica,Crítica variada - Diário do RJ (1862),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,9647,9647,1657,23f7a9e2faa0ef847a685202a14550d6522136d6b69f6a77ec5aaef1f52c929e,0,0,False,False
critica/mact07.txt,critica,"Flores e Frutos, de Bruno Seabra (1862)",True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,4608,4608,797,3cedd7392a6c467eb0f11f15671d679f0b52af729a634c499567d22b89ad06ca,0,0,False,False
critica/mact08.txt,critica,Pareceres - Conservatório Dramático (1862-1864),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,32286,32286,5408,b9a749e8599ed1608a6d8a7d5f2c4d74cec4656a97d5684812b65c798eace9b4,0,0,False,False
critica/mact09.txt,critica,Homem de Mello e B. Pinheiro – A Constituinte perante a História e Sombras e Luz (1863),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,13058,13058,2249,08de760813fcd9e92d479bd682c8c28a6a223e327897e2931cfdf6a663373c95,0,0,False,False
critica/mact10.txt,critica,"Peregrinação pela província de S. Paulo , por A. E. Zaluar (1863)",True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,5824,5824,1004,91e6cf113862d37c6b2f227aaea25e124561cc5ce4c497a7b37f65ab7b7ae37b,0,0,False,False
critica/mact11.txt,critica,"Revelações , de A. E. Zaluar (1863)",True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,9326,9326,1578,5df30b3f3ac07c2befb3a53730e33c50e852c4285be7dc2ecb3cdc429ccb3f56,0,0,False,False
critica/mact12.txt,critica,Dois folhetins. Suplício de uma mulher (1865),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,31474,31474,5002,e4d7f72d4444001f3e31f3ddde0a76d9b5349a5181dc3e6bbdfd4ed3702eea2f,0,0,False,False
critica/mact13.txt,critica,O Ideal do crítico (1865),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,10397,10397,1733,29cd717843574e450d1289f6b6ed43c517c1225cc531367c479a28c7df17b67b,0,0,False,True
critica/mact14.txt,critica,Álvares de Azevedo: Lira dos vinte anos (1866),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,6657,6657,1062,2ced565a7c0119922b1e844a5f661cf3e80f716fbe245867b21718b8f785ebc1,0,0,False,False
critica/mact15.txt,critica,Crítica teatral (1866),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,91897,91897,15545,4e05bfb6a310d5c1be43c019217f53fc480fdf49a4e147c9def849e78c23f782,0,0,False,False
critica/mact16.txt,critica,Fagundes Varela – Cantos e fantasias (1866),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,11180,11180,1901,5b0e302383cc4747ca994bbe40a30fe00adec9b86ecad97c18f96349a93d8a9f,0,0,False,True
critica/mact17.txt,critica,J .M. de Macedo: O culto do dever (1866),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,14997,14997,2631,78c96e47d95a0a6f5126f017e491da06e0477e485fc19abdb879a4416c640303,0,0,False,False
critica/mact18.txt,critica,José de Alencar: Iracema (1866),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,15122,15122,2568,4a8fd8a0b7f188ce505565ed2805858dbd4761b6468e9e525a83ea9cb45f4573,0,0,False,True
critica/mact19.txt,critica,Junqueira Freire: Inspirações do claustro (1866),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,12828,12828,2121,9e715ee836c6d17edb4e1e4df418b7866508e076873e5f3f55c849b78c2423ed,0,0,False,True
critica/mact20.txt,critica,Porto Alegre: Colombo (1866),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,4503,4503,759,a64ca33db0229138958dbb5fd9063ae32101ad029c6bbbe39eddb1401f666e0e,0,0,False,True
critica/mact21.txt,critica,Propósito (1866),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,6698,6698,1134,2795ac431198a9242de27d2a1bf1f27a6badcdbf1f79977cd8043fbf62392c1a,0,0,False,True
critica/mact22.txt,critica,Castro Alves (1868),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,16170,16170,2804,f3eb1cab0252e5014eb8e6e088f0ae053b61283673880ec147b92525b53d3ed6,0,0,False,True
critica/mact23.txt,critica,Lúcio de Mendonça: Névoas matutinas (1872),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,4439,4439,769,ccd9f084ef665b5dadebdafbcd7f1d63aae240817aa4edba1c0370391ba8ceab,0,0,False,True
critica/mact24.txt,critica,"Un cuento endemoniado e La mujer misteriosa , de Guilherme Malta (1872)",True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,17838,17838,2981,963bf9f3a1771a7314862f326c23f18bf41faf16d6a8c7a38cc568b1864405f3,0,0,False,False
critica/mact25.txt,critica,Notícia da atual literatura brasileira: Instinto de nacionalidade (1873),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,25321,25321,4232,2fab77a6c3851a940035150a6904a7b43f5be78d079b2633010044b723e6e0f2,0,0,False,True
critica/mact26.txt,critica,Fagundes Varela (1875),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,4953,4953,843,9511bb20be89fdb8fb91b472f3cf374483bcfb2f073f3b8eba25b0f8a4e7268f,0,0,False,True
critica/mact27.txt,critica,Eça de Queirós: O primo Basílio (1878),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,32214,32214,5600,dbe87acd7e43476333b6fd0fe8c5b99ad779e20eb77025003d4e1adbd2b2c8a8,0,0,False,True
critica/mact28.txt,critica,Francisco de Castro: Harmonias errantes (1878),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,5307,5307,934,9891c24d33d926c8d335b0079d0776aa64bdeca0cb10be7cb1d72a23ce989eda,0,0,False,True
critica/mact29.txt,critica,A Nova geração (1879),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,81563,81563,14120,fe1014e45f16e9c572880c00af56128ca86ec905a3cb22edfb56335d4d830fc8,0,0,False,True
critica/mact30.txt,critica,Carlos Jansen: Contos seletos das mil e uma noites (1882),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,4906,4906,816,7c301c535f83c71b0940a5840ed97bd900ac0aa2662a7bf01060b877a85e98ce,0,0,False,True
critica/mact31.txt,critica,Raimundo Correia: Sinfonias (1882),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,5882,5882,1016,c64b013d6bbde5815cb7ac88502f820fd379fbdbbe32fedee7a5fabe0514e346,0,0,False,True
critica/mact32.txt,critica,Alberto de Oliveira: Meridionais (1884),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,5689,5689,987,a884d20b17d8dfaf10222d8ed213f36011febfc09085b523fe55b4a920bb4d29,0,0,False,True
critica/mact33.txt,critica,Enéias Galvão: Miragens (1885),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,2573,2573,450,232f18813c9c4b57a1d3820e6e8f3046cb41f395945c0e977d0cc1ae8b270976,0,0,False,True
critica/mact34.txt,critica,L. L. Fernandes Pinheiro Júnior: Tipos e quadros (1886),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,1890,1890,340,df59eb5d76f186725e775e0bea1a1695b04d2a926d3dce93779e81dddf52b568,0,0,False,True
critica/mact35.txt,critica,José de Alencar: O Guarani (1887),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,10729,10729,1803,d7bac80969b1d791f27adfec22789baad700f8a980a078acd9ecf5c941923038,0,0,False,True
critica/mact36.txt,critica,Henriqueta Renan (1896),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,32066,32066,5521,d9ebc694b56883c046c237e62cc0841098c08687c89ab5ff53f120c5dd5d1137,0,0,False,False
critica/mact37.txt,critica,Discursos na Academia Brasileira de Letras (1897),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,6053,6053,1008,b8be341257ea6ff7081e36b92ea5580320d594b05b8f4474957ad8bbade45867,0,0,False,True
critica/mact38.txt,critica,Magalhães de Azeredo: Procelárias (1898),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,8536,8536,1513,18cca49e1b3e933977283192648365efa1a3b1789e594c503c6a3ff586294ce3,0,0,False,True
critica/mact39.txt,critica,"Cenas da vida amazônica , de José Veríssimo (1899)",True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,9551,9551,1694,63f4cf1230a09782134738fe5dbac4d61b0e418da3b77f1a3851db3c7e3c1314,0,0,False,False
critica/mact40.txt,critica,Garrett (1899),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,5034,5034,885,11705b676f454a16a75d7525647484bbe37cde073df73fba740f3b79ca91ad2a,0,0,False,True
critica/mact41.txt,critica,Eça de Queirós (1900),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,2185,2185,400,12e7babeb4162c7c2a1593433ce9a1deefb76f4e612841e644e004f9ae3e2ddb,0,0,False,True
critica/mact42.txt,critica,Eduardo Prado (1901),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,4115,4115,709,dd925931d80c211694e582792cfbf83ccb01d8e496a90a3e3fd6e224777104ea,0,0,False,False
critica/mact43.txt,critica,Magalhães de Azeredo e Mário de Alencar: Horas sagradas e Versos (1902),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,8802,8802,1499,1e024e5c132658b6f0cde2ddfb601c7748c7da961f2aabcd75f04f20298f87d7,0,0,False,True
critica/mact44.txt,critica,Oliveira Lima: Secretário d'el-rei (1904),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,4017,4017,704,ee4a5909ddb15369ce0bb8a8d1848655ea08b0bfab15134260aa4afd16aee910,0,0,False,True
critica/mact45.txt,critica,Joaquim Nabuco: Pensées détachées et souvenirs (1906),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,6795,6795,1171,2c710c02d6bfbcbe18876b34d7820eb1708c8a17881bf1f5aa704120a55200b1,0,0,False,True
cronica/macr01.txt,cronica,Comentários da semana (1861-1863),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,132922,132922,21974,5f7e5bc34749b948d07d858e634b117ab0fc2651f4530abd840cef81cda804a7,0,0,False,True
cronica/macr02.txt,cronica,Crônicas do Dr. Semana (1861-1864),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,124684,124684,20339,881973d0be5c0b2d5b26ae743a809a78747a781ec92d5a41418a9500a7aa7a08,0,0,False,True
cronica/macr03.txt,cronica,Crônicas - O futuro (1862-1863),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,117498,117498,19558,5af604030b78334aceaf7dc7c3e89ebfbd79378761577e74215da478d54e879b,0,0,False,True
cronica/macr04.txt,cronica,Ao acaso (1864-1865),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,457145,457145,78241,ff88bcca4628833fed1e6242635d39c79c3321d846e1d885fff4ba1844efed0c,0,0,False,True
cronica/macr05.txt,cronica,Cartas fluminenses (1867),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,21329,21329,3623,07eecab079ccf0fb2e9acfd5e9690c97c62e39fe4aa82a6353e6c1036ad37686,0,0,False,False
cronica/macr06.txt,cronica,Badaladas (1871-1873),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,63723,63723,10925,bc8206e11e1699bb6a7e6e93a675ec22b791d01fc3f698821f58312d0363436e,0,0,False,True
cronica/macr07.txt,cronica,História de quinze dias (1876-1877),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,119004,119004,20364,8fba8b939fb817dc3b81ca280c121fa417aca315307a4158a2a5333a46cf6f34,0,0,False,True
cronica/macr08.txt,cronica,História dos trinta dias (1878),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,13439,13439,2256,a8bb10088c559cd5b0bad3b4ab42a71d24d6f0790ce84754538a16b961ef058c,0,0,False,True
cronica/macr09.txt,cronica,Notas semanais (1878),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,97420,97420,16699,13482c54773a3d2939ea24b1509e099404f4289fa8151bf58e62b4dfcd496d7a,0,0,False,False
cronica/macr10.txt,cronica,Balas de estalo (1883-1886),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,189759,189759,33125,9d0876cefd6dcea32ce8b909433a96a9b686867716383344df2b851df00672f9,0,0,False,True
cronica/macr11.txt,cronica,Bons dias! (1888-1889),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,123113,123113,21578,5327c6514628d58fd28f2a1dc64ec207e425742f2f30de05a1c8b25a513f81c4,0,0,False,True
cronica/macr12.txt,cronica,A semana (1892-1800),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,1540128,1540128,268667,c2ac8a2a7e549ae5784703828a2412aa046f9e1576b4f984242252406a0aeaa2,0,0,False,True
cronica/macr13.txt,cronica,O jornal e o livro (1859),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,17628,17628,2733,c2412608cb862933aa3d729ae22f80ace9fc82bc65020bcf838726db5f95f963,0,0,False,True
cronica/macr14.txt,cronica,A reforma pelo jornal (1859),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,5537,5537,866,09195a0c191104c08b7c137dac2225080b2e8e041ff6dbe2b49b677bd5b29ef3,0,0,False,True
cronica/macr15.txt,cronica,Aquarelas (1859),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,34524,34524,5507,b91d330433dcc82c2fab5f77498d81a0e4ac67fc535392243e5d4e5728a1ca40,0,0,False,True
cronica/macr16.txt,cronica,O Visconde de Castilho (1875),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,1888,1888,319,8c510bab9a7bd5257b2ab580ecf46cd807e46062a2ff7e3945c0a37763f89575,0,0,False,True
cronica/macr17.txt,cronica,Cherchez la femme (1881),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,3975,3975,662,8c327cb18d7a3aabc719e480b054cfc3b33723b876fdf62fb1e4726ac7ef6f54,0,0,False,True
cronica/macr18.txt,cronica,José de Alencar (1883),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,620,620,104,7860df4a26ea16488b4b443e3dc7b9b488c52fb04c3bc601f5397fc6c9f41729,0,0,False,True
cronica/macr19.txt,cronica,Joaquim Serra (1888),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,4814,4814,791,ad2f4b8c9471da0eb759e3727be2eb4af9cb3a003a3855702772f9aeacf8c671,0,0,False,True
cronica/macr20.txt,cronica,O futuro dos argentinos (1888),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,3400,3400,536,b866d1725337458359070a826821bb15e1816b704e1e0f7e7aafa9d9ec3a3dda,0,0,False,True
cronica/macr21.txt,cronica,Entre 1892 e 1894 (1892-1894),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,36488,36488,5979,de929c1096d6495c7dafc4f321731b2d9d268c13c6ae3cd8558b7d7b93300561,0,0,False,True
cronica/macr22.txt,cronica,Henrique Chaves (1893),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,4254,4254,715,b0b7e0650c41ff422301b84b2e0da5c52a4411a914965b494a0067b6b1fa8050,0,0,False,True
cronica/macr23.txt,cronica,Henrique Lombaerts (1897),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,1251,1251,198,68f660087dd7fb41b0637b725ecd7f043c4b1fdf6b489773ad8a448ddae39d9f,0,0,False,True
cronica/macr24.txt,cronica,O velho Senado (1898),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,25606,25606,4218,3a815b3d235eb2422e94600b0ba528353e88b86538e04b4b98c6a5f31cc3f5f6,0,0,False,True
miscelanea/mams01.txt,miscelanea,Os imortais (1859),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,7536,7536,1210,7448f64244137264a1df63e27f4523218881a09231fec3dae6606e07973ae3e9,0,0,False,True
miscelanea/mams02.txt,miscelanea,Queda que as mulheres têm para os tolos (1861),True,item_indexado,False,tradução: Queda que as mulheres têm para os tolos,22668,22668,3605,39bd20552a659b00a2297f0a7538651a4ae2b22f3d9e4321aae982d5256ae7aa,0,0,False,True
miscelanea/mams03.txt,miscelanea,Carta ao Sr. Bispo do RJ (1862),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,8947,8947,1460,8a5ca0c15ae9d743673d733c06155effac2f0ae8125dd487e024072688070e75,0,0,False,True
miscelanea/mams04.txt,miscelanea,Carta à redação da Imprensa Acadêmica (1864),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,3483,3483,560,f6820d9889972bee6b5a06159f0d0dd1eb52750650b6940376c3e84643a29462,0,0,False,True
miscelanea/mams05.txt,miscelanea,Pedro Luís (1884),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,6549,6549,1052,452df22f7deeb3719d05a37c8ce5dec7abf233c16faa7794c8f36344a1cbbbff,0,0,False,True
miscelanea/mams06.txt,miscelanea,A morte de Francisco Otaviano (1889),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,1257,1257,203,a0f4729a8f2f06a6b6ad372d9a570855ee82172a395529089a66e9e422c0872b,0,0,False,True
miscelanea/mams07.txt,miscelanea,Secretaria de Agricultura (1890),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,3801,3801,633,cb5449ce69d74a5b470fad06226611a695863c80fcb73f681df62b60c9518d58,0,0,False,True
miscelanea/mams08.txt,miscelanea,A Paixão de Jesus (1904),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,8829,8829,1525,21baf0e68cdc6a74b7afa1df3c9a0ff2f698999e6f146a0701c248e383d35ab9,0,0,False,True
miscelanea/mams09.txt,miscelanea,Gonçalves Dias (1906),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,4159,4159,718,df737e8774d255bae610ccec3dabdba63be642795c3730557a483498c3d0c74c,0,0,False,False
miscelanea/mams10.txt,miscelanea,A Estátua de José de Alencar (1906),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,5827,5827,999,57c654d169ccbc6b8589470c6726ff9e6c16d876a56f9b0ce27abb52af8f3a4b,0,0,False,False
poesia/maps01.txt,poesia,Crisálidas (1864),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,72971,72971,12828,165d421ec78ea90841917ed74824288bbece6305a1b2999e5226daeb149381dc,0,0,False,False
poesia/maps02.txt,poesia,Falenas (1870),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,112294,112294,17546,7662fbb19e47650d50ff4b8bc67fffeeaab07a7160ebe525fe0709863d9cec46,0,0,False,False
poesia/maps03.txt,poesia,Americanas (1875),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,102423,102423,17765,777bb4a790c1aebe2c62104dcc220b430ca7833c4816d567a325bcca59bad1a6,0,0,False,True
poesia/maps04.txt,poesia,Gazeta de Holanda (1886-88),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,119157,119157,20334,92f33fe16ed7326fd24409bb3b8c63c391cfdb4863413523260b39bbb4914afb,0,0,False,False
poesia/maps05.txt,poesia,Ocidentais (1901),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,42604,42604,7429,65994f62d9b3940b926bb4d605e2ae86571512473318497b3a7211b7917d300d,0,0,False,False
poesia/maps06.txt,poesia,O Almada (1908),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,103931,103931,17668,c4ad7c08ef939039b1c9e681b212afb6080f6b3ecabe79966b9bd8cfc9faaf3e,0,0,False,False
