document_id,category,split,characters,words_approx,content_sha256,duplicate_group
contos/macn132.txt,contos,train,46356,8312,9cd2327699b732b692b32078aac3882ae6c6a61a079729f3627a5960a7bc0940,6ac36b00cff5de316b878a9103849b93df2f6c890856c7d40c154c0374d61835
contos/macn133.txt,contos,train,9703,1706,c41b7bfd20bf7baa219509f5c0172165a4086021dbed15b046c98c8efe546f10,814ca96f71e102622f7b06a3cd3627e27131bda1cc34fe48b5a69a258b6b647a
contos/macn134.txt,contos,validation,17239,3064,f737542dafda618fd4187c4a4de8bd4f32d6c31c5ca165bdf37b3c979e9a4be4,8ea75dbfe246471f4998b36f069c5745e3d37ecc805ce7028b17841a1d1bd5ab
contos/macn135.txt,contos,train,22071,3861,93f7e31712dffa465e8ccb48343a3ac4952de33a5c12eb4482baa43832cd253d,58b91f9785cda9bbb3b9990ff5f6a7dcb0a4f5e6a6611e47b5fcfb9b987547bc
contos/macn136.txt,contos,train,30685,5286,d1134f47628e835a1a3272e4f1c280d69ee443fba393ede8c08e9a026327d30b,9d53eb7e16d58ae1c0f0e06ece53c9fd8a41a65f85e30b354a0b53857e95422b
contos/macn137.txt,contos,train,39533,6878,b353434929358f2aad112cfc02309da300988d89aac8affa1f208e5353d11afc,bcf9cdeed691c47dea92b6cd8938a8fa2713a8f28ccf44cf39531ec5fa0693c2
critica/mact01.txt,critica,validation,13400,2171,556a1856bbf4457d0fa0a6c46ebeb648639c5d218255e3fc45674ac4327798cd,98c93b24f2218b6dae38dc7eb3e362b39fb6a63e603eb35cb7f581c8f01388f6
critica/mact02.txt,critica,train,24248,3919,0733951432135029a35c5534b5b4019240e7c31acb4457d3aa2864bb3f70cd73,e311f7cc83270be33f2bc41fec6c1e25101cd2a9a2f08a8fbb279919b264feac
critica/mact03.txt,critica,train,152342,24628,d5b626f0258f8fd8a41e30eed0fcbc69dae64b8ee5a70d00904d8f098d1dbe49,65093f82697730ece3503b3717b67058276355669ab4f8191e320b65e5705cc2
critica/mact04.txt,critica,train,185754,31022,f598b07a4f9ff9fd571dec8cb62a3fbac2040ad5bd9666e6180543d578c0b4c2,0a022e73366d0f882a1a9a717336f6f8e4d35c4b3ad1a3a7b880c19595da76a8
critica/mact05.txt,critica,train,11156,1917,6a4be58da003b8bbfe0cc6041e372403ce557eab3519cd6dea540c65a8b7c1c1,6627d53713a502640f83867ff1f6674d7b10fa453f8fe5d0647de5f4384b6e3d
critica/mact06.txt,critica,train,9643,1657,edf51879c6ce9564fef4416b47795b5ae7938ec80150bbced05bb9e4b9465f83,9dfa622718697a2343daa879e693ad91402ddb747996c161abb1de58b3f5e7b1
critica/mact07.txt,critica,train,4604,797,4b09d77fef15f20a73d2dcd444a464b4c617cf740bbd427800682610500e24cb,7ce2f14638a60e5a3f5748af545a006db9d9ab0a92efa1e8d9ae06e896c19ba5
critica/mact08.txt,critica,validation,32285,5408,5589efb06b9f50902303d8e0bce0e5a0cc9f69d2b51f5038001cdea1709d0295,7e7c5b6bca4781efc016582bcddb1673b40b54469f2859cbcb0ed99967527b0d
critica/mact09.txt,critica,test,13057,2249,5a09ada664c59c5bf006ffcb0f8e94447104c7332e1870983495ffeeb0b047d1,87220e5c2ca4ee522fe975821ec87b5ca3ead91febb22c753e3086d05fda9e8d
critica/mact10.txt,critica,validation,5823,1004,ba177876fa8062868b01c0ad48c68ee0b856763ffea87924f911a75032e5c549,2a83797ebe25ed1eda268aae517f3b9c333fba3136eaf8b06e1ea3fa086e0f84
critica/mact11.txt,critica,test,9325,1578,ddf6ad9776b4f9a21e0e80bf830035918483ff5c6d1d0399f2262190b756300e,107878a43d4fb7072d8d31aa66d18219ea8c74c00f614b5845186f3a946af432
critica/mact12.txt,critica,validation,31473,5002,db226b07d72fcf6720a7fe67ebffe70a5f01ae1dac1089f022b97fe84f2c9500,3581bba807a0bb3a52269006c4632b20531493e28dcad41a7431f9ccc0525088
critica/mact13.txt,critica,train,10393,1733,f8a0cdd2b6ae787011d059f8a59c08e91c2829ea44721c0afc0c0122888e91db,6c0b7e3c67e949edc6f881203219090961c78c6a710a9315629d2d093acdd7ee
critica/mact14.txt,critica,train,6656,1062,cadd22085e128d98774a0ebea8a9bd8891ceb786e8943e0f296112b46cfd038f,bbd8d56ab257a685da5f4b3d351a395fd38f2ecf80c10a32a8e0936c5667b05d
critica/mact15.txt,critica,train,91782,15545,d49d5f80342e92f1a486efab8fad521721086f5696c6344549b308467cb80bc7,fd21a3c34f29a0eae2a17941198c28380193cb14119bd4ad558c146ee8281cfb
critica/mact16.txt,critica,train,11179,1901,5613082316aeaabfb5a0dbca6631b91e3132e9df46a4b6494170f3ab63dd4c02,2325b27e11e3ce0e6624ceb8d85052e74510e283b05ecd02c284e57f00eed7ed
critica/mact17.txt,critica,train,14987,2631,137928560b1618c129facb9a49403ddf7b07eaa8cecf40a334fab79a59571cbc,ded7a765393ecf264a5862d2e84f3438bb308d3ce38acd7447a6ed61575d077a
critica/mact18.txt,critica,train,15080,2568,f8ece101aa1a3687eae6d48a0658f4bc0d261d7891a205d6027acd142d19563b,f23e3e9e19cfdc2e0dc5a10b5e524cd08cd0c4bbd9375a4fb2e563781cda853c
critica/mact19.txt,critica,train,12824,2121,518335b7886828689099112b5bfb7a4713dd654c72af86c7287867a205fc51c0,157095404638028ff85487d2ddb702abf596cd4c46525c021cdb8197ec91f859
critica/mact20.txt,critica,train,4484,759,58b1896a4fc3c0214625548aa9dd3210743b070abf155a134184402846483c19,fde7837e7a2194e1d93f5310412dc41d50e54d5447f4b7c3ae23b77e207e9270
critica/mact21.txt,critica,train,6697,1134,6aaaa080c7fb88e4078873840f63e644d75167998197f6601185466f4773dad0,6886b9d0f46706872c433ed4d0fa0d3f41e6ab620bfd834b8c3652a2746de8a8
critica/mact22.txt,critica,train,16166,2804,020ad13646f0dcc364529317250ae1916c4b4fc66b02df70e8186ac57fec1bae,a639807e0a08a1a9e56eec459ddd0d9bf9bc38653f767cbc6a7c4543fc8861cd
critica/mact23.txt,critica,train,4435,769,01995e7bf075cac97b33f92f40593de00dde1619f1ceca9f1feb5a8673c3423c,9b342931c178c95feb311afd5635bb938bbb2ed2fd593852240fc66c5f6da137
critica/mact24.txt,critica,train,17834,2981,159e73ff3aa1a5749de2c2ca6e4b84405f1d15aa951db9b5394ac2496f6ea6f0,6a6d79020cb164b24a5bc7f7a3f197db3001fc47e6ddffd6ba117d9c2fb16180
critica/mact25.txt,critica,train,25314,4232,a050665a3d25e34ee4a378c3339dd0a3b28192372c1ae534123a8f4281b0a462,5d084e1ba470a430e5eadfe9448c20a82b49f3178bf56bdadc5d7c5189541b3e
critica/mact26.txt,critica,train,4952,843,69e45681a3062db117ec320be21da63db0af8ffc8d45db774b3884ac75b6aa4b,502aa5bf28d66cb3df33ff93828da658606eda4f014e473f7585b4369149aa7f
critica/mact27.txt,critica,test,32210,5600,ee5814b202896acb0c449205d03e4215087e6864030bf5f822df6c75e28c902e,980544d91f973de142b4225c91fbe6cf2940f03edc4675f0b2c5f8cb003cbed7
critica/mact28.txt,critica,train,5306,934,6cdd0ac25897c067333bd47f01a953900b06efa4cac07c12768d1c01c08e76ee,e20abeef7d7481d804f08f8b7a37ba9a94710b162f9e7350b87f1c3ee9ff2e66
critica/mact29.txt,critica,train,81550,14120,29b6365b66dde357ddea970b12bef4c8409fd0537ebc9df04226170556e24fa8,894855a8031b90c2c5daf536125c64219d5c685f6512813247e89fc7db336fb9
critica/mact30.txt,critica,train,4905,816,c598047b2f0cb5158d2e53f29e59658e1eb62439944f4056e32d22440d7a42bd,981804ff6975285c70d6ee4bd85cb770784231e8ee1172b99d4efc8c8dbac7f3
critica/mact31.txt,critica,test,5881,1016,c6a54f965efd28f5b067cd3d8d3c7187b69c3186eb4ea055dc713d88c4a09e01,a696aaaf4cdc8b0d49b99bed6cf969fa94e3f90486f869c193059d462446d57a
critica/mact32.txt,critica,train,5685,987,bce89af968d2154c773b99b96d6bb3c4df85b41cde7807e8f0320457a46e508b,20a8fe7124d930eb3b8eabf06bd53a2d9ff58c6edd3f6b01c36bb01e603808e9
critica/mact33.txt,critica,train,2569,450,b88336061600d887fa5593591e06fb1bd745a28497398521de573213400dcd1f,a10fec2638b18935872bab8a6ed5375791dc1ced3b9a2b09daa5237704b977af
critica/mact34.txt,critica,train,1886,340,808d8f1e957e66adad64214e1e4a0986fcc57a8046a3a7429c9bbf1dcaad0ef3,17a9b837b537f58b0acdc85419c3079f33f2594e73ee044372adc5254b551278
critica/mact35.txt,critica,train,10725,1803,8f0e2146af9821eded331ac417a21438716b5429a4948014998a8bd9976a9cce,a70fd86dcf5722b108aa884d4cd99415e1effb3135890b125fcc79006e08d7f7
critica/mact36.txt,critica,test,32062,5521,f6318c7d07d6c6dcc494acbf97bccfb2e6baee406a5b4576573d21aa1a4c598f,100432e70871ac816e6134fc0daa716c3880f31c05f0a3018dde75e130f70f80
critica/mact37.txt,critica,train,6046,1008,05b7e07365a28fb3aac85deab9120be0669d11f1d8326f6f0337991750466111,2cdd34e84bca2c743c083ea938b8e01b56985439b4fc5932bb1f6fe1abeeaf31
critica/mact38.txt,critica,train,8532,1513,49995c5107e44c0404027a75e124d31d85fc5e0a8fd4da7b9be0dee77006d2d6,d7468f8cf987c596010fae9679545bafb640520f48ece8fa7381ef4dd8f3ccad
critica/mact39.txt,critica,validation,9547,1694,c354b04493bf69e8890fb67141eee04e6f84741635c5553345bd5f366c4aad6b,f1496892a1817308e5b6b0423776772bd263793082711de4f3d6cadb6a53d11f
critica/mact40.txt,critica,train,5030,885,d9df0096e61316d3029c13da58496641e0e44ef954886d1fdfcabf9bf653582f,b7ddb76e1b94c358932917dc0077376b087b3df5f7a147ad632ac32899f9869c
critica/mact41.txt,critica,train,2184,400,5d67613fe8749fdccda584462285e1bf7ab03438f7ad36e4dd9ed0f7e76ab784,3b38f6312b563bbe46c71170b076e938ebe7702dd947d0215bc8480fde56c903
critica/mact42.txt,critica,validation,4111,709,71d6ae25363dd520f9d874499960c9fc4ec9d120786984a48297a59e2fd81cb9,e93f59b7f9ca46b434406c649d7d132d2ff654015bfce9cf6f717cb99378bb46
critica/mact43.txt,critica,train,8791,1499,256d009823c1c34403cfdcc56dfa3c8e745884779e45ea6002b3c8835a1a3295,1d85e507ab07ad5b6d64c19f52320e6830cf9e18a2004ef7ba3a2739238edd5b
critica/mact44.txt,critica,test,4013,704,d726f997523bb34dd3ea4132d3ccea2b14914b13c3fb6ef33d40af512d5deb8e,b4bad551f81444edaed23e386d9fe4e360bbf78e8f8c740ee35a97d27b9e9cc5
critica/mact45.txt,critica,train,6788,1171,36ce7b0df44384f121a1bc728cb2abf49ba42a29a2e3bd1fdf7b84fc47515f03,c864a9e69c803ea5a8ad38eaa18e38953d485d9b5468e3fa17162b0f112b4386
cronica/macr01.txt,cronica,test,132921,21974,f9a818a280035281a197c5388892b51af39d83aebb1822570d22985d3c03adb0,50e4e78ff8acca58bed5c4aef12fd834854c0d936af96fd964850271d249b3ca
cronica/macr02.txt,cronica,test,124683,20339,e710296a34524dde1fd952140b78c32d43bb1c0acfa303a57585c309d4dc49fd,86f4d341ee44bfc9a0fe8254b62f46b8e1c2c0b0ebe88606512cc9012a276902
cronica/macr03.txt,cronica,train,117497,19558,c1773c7340452ac57d179462468ec8aa5b4084dd3f24e01035797e3266bad3c9,363f4f1a5d812457b3023e2f365f5dc07de4e1e7de16ec99659fb0f9b54292d1
cronica/macr04.txt,cronica,train,457144,78241,462df5b4efd695850eba22eaa3c552381e5b7d81dbf0927124c395538eb2c902,10ca065bd5721704c77d417e113978450a4efef92d75938ef549d9e597d6d404
cronica/macr05.txt,cronica,validation,21328,3623,3c1e671cb2f5d234a4cdd14e07bfeb7ae164b71bc4db94e8c98cdf34df2bb3da,4f2cb0813cfefb844a82336fe3a1a3b6d82fe7f2d63f2519724fd3d420da66e0
cronica/macr06.txt,cronica,train,63722,10925,4da71f175f4b5f334d243ac718f253a1f713bb34afbdb951f599c3204e54b411,47d8a8d6641c93505cd9a941392f886b654187fa1b47ecbb57e9d72048b456de
cronica/macr07.txt,cronica,train,119003,20364,7e1ed8327c7f54b2e1803922ad85720d60715220fe61688ac2e91ebeb4f3a06d,7ec1ba663e44a9cf062b6b8d53190858190f174a36066c959fc15f20426ed655
cronica/macr08.txt,cronica,train,13438,2256,49894488449e27cca3b366831e18e2b7706512ef65d1b898113758c3b2548119,2919ea3a136ef7fc9b47339a51d9439568f8ba38c4ddb3235f6b9a1fb16fef2e
cronica/macr09.txt,cronica,validation,97419,16699,4a372f342cc6c8fa5544f36f150e93ff019f7d06c6746ec791240ec5a661d80d,6b17dde219170e81bffe01d1764914fb5053b9bb0c7e7e502ad62f1676c7f0a6
cronica/macr10.txt,cronica,validation,189758,33125,70197346b5f4628ef3cdc29f526861b3c308fa27d23c4897a864478f2e0bc057,b540f58b7825d219ed6029bd59f81b24ac4cb99d6551a45f86993a3ed4447c83
cronica/macr11.txt,cronica,train,123112,21578,ad10518803dfc8c6667721bb33ea4bebc74b8c0a568e6b7080815de0cf156439,57c071d7c8ef956bb6426b13aeefba333b131547a5aa558f51a46f647b062950
cronica/macr12.txt,cronica,train,1540127,268667,33d42960e0feb3b44b1c7d65fea3b197dd3399696020967f2b937252cdf2c377,9ec12a6e54265f4b420eee39676f85228b97f0a0282ada0da23bb31e58b94d99
cronica/macr13.txt,cronica,test,17627,2733,7e4fce068c8903a04a5af98ea1865c4d3756f4ed1e690092961b8b1586b9ec98,3e34c169c60f86edbeeffd8434f0dbae3f6f2c6f821f985cd9be9882c5b4c860
cronica/macr14.txt,cronica,train,5536,866,81454e7c16e1efc856b6a8d8affa5d420acda4660188370382a4617c9c9d7fc7,573231cc6018e431516c8d2bc3c03cc3b4dcc3fcd1594d04f123cb6c06cf64d8
cronica/macr15.txt,cronica,train,34523,5507,bb57cee97450c6dd46fe2d2d63d3642cea43594883c427ab5cf12744866c2219,acd75fca8ee4c7669c57656c6d40d9c09ef508d416375ee636646fa49e5ebb49
cronica/macr16.txt,cronica,test,1887,319,88dce68edd0d43eb78995dcc9ebc5966e98a87cc07dbba31df94ce022447c97c,5d09a4af3aafdc113089450f50961a002565a7bea3f009fe0062088e9c5caabc
cronica/macr17.txt,cronica,train,3974,662,400a9502d1e471a6cd4aeef0d33a99cad6d410949d18cd0c9e833ff4ef1e3231,9153e62d981d04ea14c0d24ab5e41603026cc4402008170e9e60e489c2f873bf
cronica/macr18.txt,cronica,train,619,104,cbaf81ddd0ef79d973424a70dfd28387e482263799cf4cf5b8f2968143d994a8,ecdf2849d8dcec9069c9789caaac2a8a98809a3a87103537574ca9df4323fda3
cronica/macr19.txt,cronica,train,4813,791,b1843ec5189c12084a1c484016bdee0800a264e9a86074ed8595decdcd5c313b,0eeb1c43a3b5fce5f87c365de1c6add6891c82b407f3887c5f065b7147bb06c3
cronica/macr20.txt,cronica,train,3399,536,f8de37aca682de4b236069f55605be4de8de525ce129fbfd0cf52473a7237268,1d288eee62b0d16777edfc3fed5d27105ddb1ca0a8e815fe0b0c5c4f8faf0ed4
cronica/macr21.txt,cronica,test,36487,5979,80583902cd3f7a588d186ffcb63df94de4e0fa9005b908c47bb1827cd3e96e90,5c0a1fe0de5e5a4f7d567470a7959445753efe8cc506c2f922d3cc5ce2d047d1
cronica/macr22.txt,cronica,validation,4253,715,cee7c98f4d70f7836cf9ec2d9d22f9803578676a509d475fb2f1dca03ffbdc2d,f83a4212e04a7b896cb1a5ce17bdeff537da0b6bf1025e6562fd7cf710a5a491
cronica/macr23.txt,cronica,validation,1250,198,cbc00096bc2e09cc681d8358dd40c0137be493cbefb86b31183d6396fe136da7,2b39b05907955d68e54583d5ca518bc1beefb90c4a45761eb6da8e5a2877931c
cronica/macr24.txt,cronica,train,25605,4218,9502d9206db151a3df19fbe7c4fa7ea3e9a30da089d5ba7987fc53428f5187fd,35f4cb25cccbce0c5c06702007e5579a74a66672a2461116c9c6b3e13aad2326
miscelanea/mams01.txt,miscelanea,train,7535,1210,c9ca2d46a71c352e62b9e559944cfc8128b8e256d5279999ae68a568206f20ca,0700de1d2c96b6ec49b2d1b4a4e1d9728221e70b7a128da43750774cb40cbed7
miscelanea/mams03.txt,miscelanea,train,8946,1460,c10664170b46742e19857b382d7e9dc8ab68af30bb5e008a452850d581f4d9ca,ba44149cdd3bf4b57e764ba939ec31e65c5d36127d006751ce5bd18f46a0ef8e
miscelanea/mams04.txt,miscelanea,train,3482,560,eb3c7ee4cb8b94ec5109177e601cb56ee3681842456435d6f358a363ef1f0f27,402ff841c4c8c4bdee50563eb0b711c1ec86423540930acb4f76b5c7cc18d727
miscelanea/mams05.txt,miscelanea,train,6548,1052,32e0cdf260b3d6f2fa98947962375d3c59fae2be60beef60828e1384e6990f0f,61dd51f737b38feb140f0b63f6ca1ea5ab1ec61ba542df532c87ec6842c6993d
miscelanea/mams06.txt,miscelanea,test,1256,203,deb2b3ea356eb35dc733b609dfaa388dcc61e1cf3c7d56efa3768b18884dfee3,ed6bcabaf0c8e0117882db7dd02f82362a52e772972169ee46e6c768e048c5d4
miscelanea/mams07.txt,miscelanea,test,3800,633,1ee683717c2c9a9d4ee1ddb590d9512358f401027457dcfd72cfb8ac5d35399b,7b15e9b20e5406aeb2ba0754d250034a99d807f79db7c901dd7ca4d69c86acb5
miscelanea/mams08.txt,miscelanea,train,8828,1525,17580f0a8a503d497ed704f67bfe8e84b7b2601f4d17f82f8ca4bd468623d9da,f1c6f83aa04b5121a475b44508d91cd681732a25dc55c226e6e2f8db8fe338b8
miscelanea/mams09.txt,miscelanea,validation,4158,718,c0c392eaebbc8de88a0265cd429d347055ba6af9a19a3db851beb8e514a5a067,ff9f7ec95ffaafc7f440df8a70b801c5a8688ecab9e7488aea35458f1a45ca16
miscelanea/mams10.txt,miscelanea,train,5826,999,6ff07ad2b318afbd7f4e0085e5a833e08b25ac895b427c62796db8add8dff063,811ea0486dfa69aaba8a36b8f0bd5751519fbf7813b57dc27d09b87e7d4fb18a
poesia/maps01.txt,poesia,validation,72799,12828,75a5f23729c8a3724f13848604d94577fa78d2d65d314be084f732ee72c50240,3e9f2dc0f602d7b8f3072c7b500c13535e6061869a067f23f9e55cbc3bb86bab
poesia/maps02.txt,poesia,train,112238,17546,1dfc2ffa5b2dab03931829f64626035dbdb78d81d939976b905acfc04b9f6dac,e82c75b9d258e4d991e53c9112ef132fed01dff937fe1bf88d60fb51e5edf546
poesia/maps03.txt,poesia,train,102422,17765,79058943a48aa620ef1dbd27c597572246be109d4319da9c2b365f87a31bf5d8,476d29a4381c30959827cccc1ca590918721525358b36288d6313e28e711773b
poesia/maps04.txt,poesia,train,118691,20334,cec52ccbb193518485f5b4b69270e8e998e60ba30f3a44389a2f93939e6ce890,fa656adb4ec3ac33587d1104d17296c3b2d82e850b3ff669d33bde5b96f863b4
poesia/maps05.txt,poesia,test,42603,7429,661f9e271596238583a4c048b87d00b30d0f99650a5c66f116fc4f533dfd4f7d,6f2eff7dca3862d8e2c873876f0c195fbb095ee405dc1dc95968388044329b7b
poesia/maps06.txt,poesia,train,103930,17668,8885e10a38aeeef8c14e39b9de66a9b01c017475d21cb95c8f05c5c64515dff9,054fe75cb6fb465279a0faf073cd3c52f88f1d84f8f44f7b3eabc3312ad7bad6
poesia/maps07.txt,poesia,train,136836,23496,79552162693522a86d77d771ac9a43f0f1c15cc06c3fd9a9e4b029d296a58374,7694fa3ebb692474160dae9c249edfd8d9f2a70eb6da293ed47694615b0feb49
romance/marm01.txt,romance,test,220518,36933,471b44719753de6f822f1ea2047e7d1f7470fa38d8225e0bcfb1c79fc85ce788,ff974775534413c1f45c2e98a2394da0386c5353b2d57a7730ef5ef657997a25
romance/marm02.txt,romance,train,201580,35330,6a36ba7201ee12ccc0de4453a6f45602b444ccf773fe96536e33867aab615e1e,de2a3a295e807cca981d9d7e340b06ee5c7ddaf03c546b25f3d404547f031b7b
romance/marm03.txt,romance,train,338373,56275,a7e722a2ceb4075d4339babf98ca071659783b062f91b38837002cecf562461b,335f14bf232a7d9e300fc0fc7f6adcc7a24e2293c45f3323b37cf35bac01810a
romance/marm04.txt,romance,train,336879,56663,5aeab05a4c7838fea109122653cf5208d35cc0215a1704995d2a928c276357c0,7d3756d743f4bc01d00b007419ec4ee8dd83fde4e3b3af67e517b0f229450adb
romance/marm05.txt,romance,train,355705,61248,a5cdb1ce0958240aef85905575df58121618c38428fb52f13b98ee1eefbdb656,8183bd7632253a3c1a3d5d657882a930e9042a79a659104949a3207988ebcc8d
romance/marm06.txt,romance,train,130935,22253,a4a180dde13486a88d6c3f6946964e733252625531096d79aafdbbe91fa9147f,3d0ec40b9c2cde779f3e5f02b4b979d248272d273e010bda045f832209d89bd1
romance/marm07.txt,romance,train,446501,77383,404dde36f8e237725141938e9f9a9a915a0bf84031a2230d3d6e6ce8d3db6b0c,4411db806fcc3c6f690fb6a3c350cb88f84258b006564183717af84904514b98
romance/marm08.txt,romance,train,373500,66204,bb7e225c6412e35a5b994ce24ff02602472f32db48a2b32401745ce92f3d06d0,3e6d53e2aea02a889a04566f7b8bcca241b486fc65275021dd3aac2a4ef50048
romance/marm09.txt,romance,train,412058,72278,78661a66c93219377cc014308c6040e774e0a45761e20d9bf5c75487b9043812,96e12737922124199c5fabd69d98b356fb84c16709467f0b2324bcbdf40607a3
romance/marm10.txt,romance,validation,282377,50890,160881b2d033ac6ac77e7139aa26e565f27f1084f7a2eb5445fc88866d3569b2,69af3daedd5510dc0bd219f6216433363d59364067d2a0b8144a3966950f8124
teatro/matt01.txt,teatro,train,51664,8836,7250b9ca3eb4b08081a38614d53dc20d0e3fa9b4f88ba8c509962318a3e0fd2e,26efddda9a7b5bf48f4bae023a63611c284654a02511c4982c84c43577bc2a77
teatro/matt02.txt,teatro,train,25729,4152,37268acd4310d4b0c5b190acb8e0260e67a3677058754cf1433fba5388914226,d7ba111c42051367fadf2b1e708c722c5128f472f6996fcbdf404df136192902
teatro/matt03.txt,teatro,train,48617,8203,2db4091f72bca5090544623ac57336ea5f4964be2d24c0d71964b039f972176c,2e748dfac084690d5668034f5f0d20e0baab8bdf2bb90b950ecb27690f6bf88d
teatro/matt04.txt,teatro,train,77978,11959,02a4c58c2900634b20733344f0bbb8002c9a79adfe551e325d6e8447ae0cedd4,52bb4236d5cc050a6fd5b05e075464077f6f8576d64428ae31eaade46dde9dc3
teatro/matt05.txt,teatro,train,30881,5075,40ebdf1ffdef5da669ca92227f7542325fa026733b6dcf8f1809a7250be25009,8c9587ff6e72906251ffaaceaa40d4d09299d98110c76bac0197a4f93048ca39
teatro/matt06.txt,teatro,train,36128,6035,2e70cf8a4531d8cf19cb46680b0385ce3dd3d3828a072b3f0b74793a8da9f0c1,9f2599066f59aaed99e361ec7922f0aa28a0ce3a4d258d5abd20faa2fa987b9a
teatro/matt07.txt,teatro,train,8108,1465,c3c5dbb2775cbd885ad205af5f558067c3b0e6da17a68e57eed1fffb1f3a710e,425943777eeccf74fdc038adccb1b97b1a96d85726f84abc21215ffa0972c75e
teatro/matt08.txt,teatro,train,41035,7065,7d444e4c5519ff20f314ff33ec96a37260a005da24d05c3fa08b4fd0748a1d7d,b75b5abd62298f6d1fa8883d7eda0abeb89bfedf7d8713224066682493cd36e8
teatro/matt09.txt,teatro,test,32835,5572,f76b8c6e56e1b235ea5e5cee6f8a8e7371395344947c5840e07c7a422eb807ab,a9cdc32151fe1cb0094402c96c0a7507d2d562f99c3b5e6d1c2fcc287ecf76cb
teatro/matt10.txt,teatro,validation,35486,6105,d29833fc895215ba9262c07be0064116a4755f117b905b3f02010d2d4ae90f16,71dfce056290608ebf7b38cbdd10d7832603c7b038c8a364fc179e55645153df
